"year","model","race_group","bio_tons","var_bio_tons","model_area","bio_tons_km2","var_bio_tons_km2","sd_bio_tons","cv_bio"
1990,"EGOA","Arrowtooth flounder adult",247467.823098848,86894218951.7355,85237.199,2.90328431720109,11.9600375802889,294778.253865063,1.19117811024392
1990,"EGOA","Big skate",10505.676804736,860374533.219264,85237.199,0.123252252865982,0.118421131745732,29332.1416405155,2.79202779465788
1990,"EGOA","Chinook (king) salmon",407.677128882575,2936847.79438323,85237.199,0.00478285459477117,0.000404224934778707,1713.72337160442,4.20362892640473
1990,"EGOA","Chum (dog) salmon",1021.51833252651,5758207.55150456,85237.199,0.0119844192971018,0.000792554206043904,2399.62654417402,2.34907829626421
1990,"EGOA","Coho (silver) salmon",3.37718208565698,821.185836457132,85237.199,3.96209885505151e-05,1.13027236827843e-07,28.6563402488373,8.48528137423857
1990,"EGOA","Deep-water flatfish",32800.5042307984,1280218671.57709,85237.199,0.384814430971604,0.176208079291835,35780.1435376815,1.09084126530242
1990,"EGOA","Demersal shelf rockfish",2162.65829998721,9965884.61565102,85237.199,0.0253722356595412,0.00137169487178673,3156.87893585595,1.45972155466013
1990,"EGOA","Flathead sole adult",25641.2616209366,3318398195.65964,85237.199,0.300822433418262,0.456741168805448,57605.5396264946,2.24659536952965
1990,"EGOA","Gelatinous carnivores",37142.0875596935,1134048399.16809,85237.199,0.435749743016467,0.156089342139671,33675.6350967297,0.906670499944501
1990,"EGOA","Infauna",14.7309745576001,1282.1013199815,85237.199,0.000172823306378241,1.7646720522609e-07,35.8064424368227,2.43069067133439
1990,"EGOA","King crab",8.36269437790816,663.477071644946,85237.199,9.81108538996942e-05,9.13203525650092e-08,25.7580486769659,3.08011359891512
1990,"EGOA","Large sculpins",210.904761744912,906963.248497922,85237.199,0.00247432769048302,0.000124833558168019,952.346181017135,4.51552716561703
1990,"EGOA","Lingcod",11655.0882017375,159404093.190088,85237.199,0.13673710936627,0.0219402276469538,12625.5333823996,1.08326364964938
1990,"EGOA","Longnose skate",2682.13407946421,26962110.9310464,85237.199,0.0314667083260703,0.00371103928281287,5192.50526538456,1.93596036273542
1990,"EGOA","MISC_NA",730.859795055027,28594489.6288739,85237.199,0.00857442294713399,0.00393571833289011,5347.38156754068,7.31656277130154
1990,"EGOA","MISC_SHELLS",9366.03802369831,1359750181.0854,85237.199,0.109882048373015,0.187154720553032,36874.7905903939,3.9370746197156
1990,"EGOA","Miscellaneous deep-sea fish",4.1895556937278,99.8179127535371,85237.199,4.91517288564093e-05,1.37388424928637e-08,9.99089148942862,2.38471385029826
1990,"EGOA","Motile epifauna",5940.49224930284,28725213.1403208,85237.199,0.0696936586255355,0.00395371099256752,5359.59076239229,0.902213240497247
1990,"EGOA","Octopus",52.7453618580072,9952.40978314486,85237.199,0.000618806841107099,1.36984020866753e-06,99.7617651364733,1.89138459993954
1990,"EGOA","Other skates",873.079880861381,2437890.3952436,85237.199,0.0102429442908064,0.000335548913327984,1561.37452113309,1.78835242382706
1990,"EGOA","Pacific capelin",15.5972516831933,7623.02847830982,85237.199,0.000182986440969198,1.04922638325155e-06,87.3099563526968,5.5977782577412
1990,"EGOA","Pacific cod adult",30249.7147374436,685485324.718819,85237.199,0.354888652986398,0.0943495475680304,26181.7746671004,0.865521374146783
1990,"EGOA","Pacific dogfish",3101.2441173986,13914802.7617533,85237.199,0.036383693431768,0.0019152202063674,3730.2550531771,1.20282535394412
1990,"EGOA","Pacific halibut adult",32512.8696328804,1351877127.1187,85237.199,0.38143991138048,0.186071080899562,36767.8817328208,1.13087162554355
1990,"EGOA","Pacific herring adult",4097.70809596252,656513195.011858,85237.199,0.0480741758766911,0.0903618512142751,25622.5134405635,6.25288889313747
1990,"EGOA","Pacific ocean perch adult",144760.949666067,79521441096.7474,85237.199,1.69833067445197,10.9452554546131,281995.462900997,1.94800782636133
1990,"EGOA","Pacific sandlance",1.40429224238693,70.0229978438031,85237.199,1.64751101498177e-05,9.63789876702319e-09,8.36797453651737,5.95885548886461
1990,"EGOA","Pacific sleeper shark",159.143677604264,987741.694734986,85237.199,0.00186706836300738,0.000135951826613579,993.851948096388,6.2449979983984
1990,"EGOA","Pandalid shrimp",2577.43588835419,13044422.9071228,85237.199,0.0302383926101817,0.00179542195170688,3611.70637055711,1.40127883951494
1990,"EGOA","Pelagic shelf rockfish",10162.6736906931,2431445030.64304,85237.199,0.119228151674635,0.334661779479827,49309.6849578563,4.85203859325071
1990,"EGOA","Pink (humpback) salmon",115.779143175313,646329.655980073,85237.199,0.00135831707908789,8.8960198595841e-05,803.946301676967,6.943792116855
1990,"EGOA","Rex sole adult",19272.5250201088,894352539.029167,85237.199,0.226104626222042,0.123097832121109,29905.7275288391,1.55172856165114
1990,"EGOA","Sablefish adult",33623.4562157473,1155028840.95148,85237.199,0.394469276445221,0.158977070175062,33985.7152484906,1.01077399748612
1990,"EGOA","Salmon shark",4323.45948048902,448076524.996127,85237.199,0.0507226836546919,0.0616728263680642,21167.818144441,4.89603712951805
1990,"EGOA","Sessile epifauna",12681.4172876958,1856170902.95966,85237.199,0.148777968263549,0.25548159615966,43083.3019040981,3.39735700881791
1990,"EGOA","Shallow-water flatfish",11019.4067839604,1253733256.31678,85237.199,0.129279315993952,0.172562651947367,35408.0959148721,3.21324882628086
1990,"EGOA","Shelf demersal fish",5401.64551432659,106886273.106245,85237.199,0.0633719265496581,0.0147117248833062,10338.581774414,1.91396894649849
1990,"EGOA","Shelf forage fish",11244.3818385416,150281141.200514,85237.199,0.131918715894707,0.0206845532194171,12258.9208823825,1.09022630664884
1990,"EGOA","Slope demersal fish",4008.82928049173,83546646.2399905,85237.199,0.0470314525526787,0.0114992808588612,9140.38545357856,2.28006353327607
1990,"EGOA","Slope forage fish",52.0289389798356,12507.1136862207,85237.199,0.000610401791591435,1.72146722201659e-06,111.83520772199,2.14948084498385
1990,"EGOA","Slope rockfish",151630.439574713,46770830721.6615,85237.199,1.77892330289635,6.43749261850325,216265.648501239,1.42626803106165
1990,"EGOA","Sockeye (red) salmon",49.3660603201942,152820.555396591,85237.199,0.000579160987213977,2.10340757720494e-05,390.922697469195,7.91885548357764
1990,"EGOA","Squid",1845.24731629885,6722307.54305199,85237.199,0.0216483804952208,0.000925252011135726,2592.74131819046,1.40509149927442
1990,"EGOA","Tanner crab",30.0539925306931,7172.69886744302,85237.199,0.000352592446529046,9.87243444289004e-07,84.691787485228,2.81798790622361
1990,"EGOA","Thornyheads",17126.5197307973,126410584.677564,85237.199,0.200927763133058,0.0173990325424263,11243.2461805995,0.656481664536991
1990,"EGOA","Walleye pollock adult",75817.9077951448,5469189331.11173,85237.199,0.889493187066656,0.75277401331087,73953.967649557,0.975415568698836
1993,"EGOA","Arrowtooth flounder adult",302031.207777614,73533953333.9574,85237.199,3.543420141922,10.121143338544,271171.446383939,0.897825917987928
1993,"EGOA","Big skate",12708.4057832063,1673534953.94498,85237.199,0.149094596400409,0.230343757991845,40908.8615576745,3.21903960697682
1993,"EGOA","Chinook (king) salmon",392.220289675237,3435008.00320225,85237.199,0.00460151546832548,0.000472791231712561,1853.37745837221,4.72534824729958
1993,"EGOA","Coho (silver) salmon",62.117855693035,134463.147080671,85237.199,0.000728764628845148,1.85073795662056e-05,366.692169374629,5.90316850579477
1993,"EGOA","Deep-water flatfish",60479.8787146879,8362356298.3381,85237.199,0.709547937100654,1.1509867606203,91445.9200748623,1.51200567888464
1993,"EGOA","Demersal shelf rockfish",1835.06776547141,8882804.66031024,85237.199,0.0215289543415359,0.00122262077773764,2980.40343918575,1.62413808103709
1993,"EGOA","Flathead sole adult",26340.9661117702,3642135119.56016,85237.199,0.309031343366529,0.501300010839898,60350.1045530176,2.29111203806799
1993,"EGOA","Gelatinous carnivores",10562.5459860892,973101348.459133,85237.199,0.123919440221038,0.133936743288589,31194.5724198799,2.95331944220294
1993,"EGOA","Infauna",171.973963030094,440341.501770122,85237.199,0.00201759284734467,6.06081851343499e-05,663.582324787303,3.85862088129691
1993,"EGOA","King crab",2.46640020886719,72.9975598836012,85237.199,2.89357256902258e-05,1.00473146546399e-08,8.54386094711291,3.46410161513775
1993,"EGOA","Large sculpins",372.049233773244,2355760.24680388,85237.199,0.00436486930751025,0.000324244597877962,1534.84860712837,4.12539112515368
1993,"EGOA","Lingcod",15496.8912992796,255046149.784615,85237.199,0.181809016263893,0.0351043092731667,15970.1643631058,1.03053987117069
1993,"EGOA","Longnose skate",5117.48532387798,58688062.2300738,85237.199,0.0600381685920718,0.00807776901908614,7660.81341830447,1.49698786287856
1993,"EGOA","MISC_NA",135.049270326732,965030.626366909,85237.199,0.00158439357359376,0.000132825896782486,982.359723506063,7.27408390381809
1993,"EGOA","MISC_SHELLS",314.448057189658,705214.880751911,85237.199,0.00368909420861727,9.70651048794928e-05,839.770731064087,2.67061828452507
1993,"EGOA","Miscellaneous deep-sea fish",55.8286462290614,210002.744830651,85237.199,0.000654979831388657,2.89045778929606e-05,458.260564341567,8.20834097358106
1993,"EGOA","Motile epifauna",6352.7442715707,35251722.4366454,85237.199,0.0745301857182179,0.0048520135194077,5937.31609708001,0.934606501264379
1993,"EGOA","Octopus",70.8564705057847,12876.5353262291,85237.199,0.00083128576885527,1.77231406488799e-06,113.474822433124,1.60147438368187
1993,"EGOA","Other skates",2087.3071486711,12556929.9699049,85237.199,0.0244882184440517,0.00172832388788183,3543.57587331002,1.69767821451963
1993,"EGOA","Pacific capelin",35.1973360210456,34298.9152106223,85237.199,0.000412933982275105,4.72087003981285e-06,185.199663095326,5.26175228104166
1993,"EGOA","Pacific cod adult",22514.2094641234,1105897999.09345,85237.199,0.264135960921515,0.152214747870288,33255.0447164555,1.47706917133589
1993,"EGOA","Pacific dogfish",18966.7799031042,1425597314.07072,85237.199,0.222517634619882,0.196217857256017,37757.0829655936,1.99069547695938
1993,"EGOA","Pacific hake",2410.26166134581,15985213.38389,85237.199,0.0282771101071236,0.00220018955353581,3998.15124574972,1.65880381780511
1993,"EGOA","Pacific halibut adult",52701.7431749434,3086767409.33021,85237.199,0.6182951081598,0.424859727868732,55558.6843736442,1.05420961483603
1993,"EGOA","Pacific herring adult",12756.5386118917,8944747681.77765,85237.199,0.149659289154864,1.2311465562477,94576.6762039016,7.41397639918849
1993,"EGOA","Pacific ocean perch adult",241449.362623891,250162448941.116,85237.199,2.83267593793047,34.4321213379535,500162.422560028,2.07150028115476
1993,"EGOA","Pacific sleeper shark",1013.74055910057,6420940.64280107,85237.199,0.0118931707164681,0.000883772157861964,2533.95750611589,2.49961144729587
1993,"EGOA","Pandalid shrimp",3987.01425409991,20007749.8650567,85237.199,0.0467755193844405,0.00275384764567608,4473.00233233303,1.12189273658437
1993,"EGOA","Pelagic shelf rockfish",9426.1485416477,715225885.181018,85237.199,0.110587262981831,0.0984430099994532,26743.7073940959,2.83718289351517
1993,"EGOA","Pink (humpback) salmon",61.9633968601779,192780.93580241,85237.199,0.000726952522925793,2.65341844920748e-05,439.068258705193,7.08592945115586
1993,"EGOA","Rex sole adult",33091.987634721,3083119593.34371,85237.199,0.388234104627499,0.424357645948774,55525.846174045,1.67792417871527
1993,"EGOA","Sablefish adult",50172.4158837661,2154743162.98171,85237.199,0.588621124020817,0.296576797812591,46419.2111413121,0.925193860484036
1993,"EGOA","Salmon shark",2297.69817858745,207988860.595626,85237.199,0.0269565190497104,0.0286273887839056,14421.8189073232,6.27663765490264
1993,"EGOA","Sessile epifauna",3723.84814934148,31171871.3043821,85237.199,0.0436880633459282,0.00429046669324937,5583.17752757174,1.49930322173826
1993,"EGOA","Shallow-water flatfish",15347.1442299989,2329840847.75045,85237.199,0.180052188599005,0.320677076465407,48268.4249561807,3.145107925801
1993,"EGOA","Shelf demersal fish",4999.0750957399,32275784.5957775,85237.199,0.0586489837112069,0.00444240826784138,5681.17809928341,1.13644584057655
1993,"EGOA","Shelf forage fish",8445.1377455739,72597382.5329211,85237.199,0.0990780767628685,0.00999223462502858,8520.40976320512,1.00891305978646
1993,"EGOA","Slope demersal fish",2732.3934731314,12428008.8798786,85237.199,0.03205634987057,0.001710579311773,3525.33812277327,1.29020148724522
1993,"EGOA","Slope forage fish",503.031628790014,613959.982793336,85237.199,0.00590155043445308,8.45048675917142e-05,783.555985742778,1.55766743261757
1993,"EGOA","Slope rockfish",136843.897407325,33494656116.5596,85237.199,1.60544807915761,4.61017258369529,183015.453217917,1.33740310445236
